"Codigo";"Descripcion";"Clasificador";"Indice_IPC";"v_m_IPC";"v_i_a_IPC";"Region";"Periodo_codificado"
09;Recreación y cultura;Nivel general y divisiones COICOP;7293.5192;2.10;41.70;Cuyo;Abril - 2025
09;Recreación y cultura;Nivel general y divisiones COICOP;7204.905;1.40;43.60;Patagonia;Abril - 2025
09;Recreación y cultura;Nivel general y divisiones COICOP;7676.2045;4.00;47.80;Nacional;Abril - 2025
10;Educación;Nivel general y divisiones COICOP;7943.8635;1.70;71.70;GBA;Abril - 2025
10;Educación;Nivel general y divisiones COICOP;6842.1964;3.30;97.60;Pampeana;Abril - 2025
10;Educación;Nivel general y divisiones COICOP;7100.4336;4.20;121.60;Noreste;Abril - 2025
10;Educación;Nivel general y divisiones COICOP;8638.3203;1.70;115.80;Noroeste;Abril - 2025
10;Educación;Nivel general y divisiones COICOP;6327.5841;4.60;109.10;Cuyo;Abril - 2025
10;Educación;Nivel general y divisiones COICOP;6927.5938;2.80;134.60;Patagonia;Abril - 2025
10;Educación;Nivel general y divisiones COICOP;7455.8399;2.50;88.00;Nacional;Abril - 2025
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;10044.8128;4.20;72.10;GBA;Abril - 2025
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;9971.7782;3.90;67.80;Pampeana;Abril - 2025
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;9366.3392;5.40;57.70;Noreste;Abril - 2025
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;10786.8194;3.70;77.10;Noroeste;Abril - 2025
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;10675.713;3.90;67.30;Cuyo;Abril - 2025
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;10681.385;4.70;91.80;Patagonia;Abril - 2025
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;10102.2226;4.10;70.90;Nacional;Abril - 2025
12;Bienes y servicios varios;Nivel general y divisiones COICOP;8321.8701;2.60;45.20;GBA;Abril - 2025
12;Bienes y servicios varios;Nivel general y divisiones COICOP;8111.0929;2.40;37.80;Pampeana;Abril - 2025
12;Bienes y servicios varios;Nivel general y divisiones COICOP;8573.951;2.60;33.10;Noreste;Abril - 2025
12;Bienes y servicios varios;Nivel general y divisiones COICOP;8267.6763;2.50;33.80;Noroeste;Abril - 2025
12;Bienes y servicios varios;Nivel general y divisiones COICOP;8412.2133;4.10;37.40;Cuyo;Abril - 2025
12;Bienes y servicios varios;Nivel general y divisiones COICOP;8945.5115;2.10;37.60;Patagonia;Abril - 2025
12;Bienes y servicios varios;Nivel general y divisiones COICOP;8290.2259;2.50;40.40;Nacional;Abril - 2025
Estacional;Na;Categorias;8388.3908;1.70;31.90;GBA;Abril - 2025
Estacional;Na;Categorias;8158.6628;1.80;34.30;Pampeana;Abril - 2025
Estacional;Na;Categorias;7361.4138;1.80;31.30;Noreste;Abril - 2025
Estacional;Na;Categorias;7610.108;1.90;35.30;Noroeste;Abril - 2025
Estacional;Na;Categorias;7308.547;1.90;35.50;Cuyo;Abril - 2025
Estacional;Na;Categorias;7752.5062;4.90;41.10;Patagonia;Abril - 2025
Estacional;Na;Categorias;8121.3082;1.90;33.50;Nacional;Abril - 2025
Núcleo;Na;Categorias;8736.6696;3.20;48.50;GBA;Abril - 2025
Núcleo;Na;Categorias;8838.521;3.30;46.20;Pampeana;Abril - 2025
Núcleo;Na;Categorias;8477.8383;3.00;40.90;Noreste;Abril - 2025
Núcleo;Na;Categorias;8764.9608;3.30;45.30;Noroeste;Abril - 2025
Núcleo;Na;Categorias;8907.06;3.20;44.50;Cuyo;Abril - 2025
Núcleo;Na;Categorias;8627.168;2.70;48.60;Patagonia;Abril - 2025
Núcleo;Na;Categorias;8765.1966;3.20;46.90;Nacional;Abril - 2025
Regulados;Na;Categorias;8061.9801;1.70;54.00;GBA;Abril - 2025
Regulados;Na;Categorias;7979.6815;1.80;53.60;Pampeana;Abril - 2025
Regulados;Na;Categorias;9704.9088;2.00;71.80;Noreste;Abril - 2025
Regulados;Na;Categorias;9284.9656;1.90;74.90;Noroeste;Abril - 2025
Regulados;Na;Categorias;8726.807;2.10;62.70;Cuyo;Abril - 2025
Regulados;Na;Categorias;9328.301;1.40;72.80;Patagonia;Abril - 2025
Regulados;Na;Categorias;8273.8986;1.80;57.40;Nacional;Abril - 2025
B;Na;Bienes y servicios;8905.0865;2.80;36.30;GBA;Abril - 2025
B;Na;Bienes y servicios;8913.4043;2.50;37.50;Pampeana;Abril - 2025
B;Na;Bienes y servicios;8518.7053;2.60;36.40;Noreste;Abril - 2025
B;Na;Bienes y servicios;8676.9008;2.90;39.10;Noroeste;Abril - 2025
B;Na;Bienes y servicios;8752.4979;2.80;35.60;Cuyo;Abril - 2025
B;Na;Bienes y servicios;8808.7873;2.60;39.40;Patagonia;Abril - 2025
B;Na;Bienes y servicios;8862.2757;2.70;37.00;Nacional;Abril - 2025
S;Na;Bienes y servicios;8025.4674;2.70;70.90;GBA;Abril - 2025
S;Na;Bienes y servicios;7835.008;3.50;74.90;Pampeana;Abril - 2025
S;Na;Bienes y servicios;8680.7476;2.90;84.20;Noreste;Abril - 2025
S;Na;Bienes y servicios;8811.8608;2.90;88.50;Noroeste;Abril - 2025
S;Na;Bienes y servicios;8508.1737;3.10;86.80;Cuyo;Abril - 2025
S;Na;Bienes y servicios;8288.6985;2.80;101.10;Patagonia;Abril - 2025
S;Na;Bienes y servicios;8081.0711;3.00;76.10;Nacional;Abril - 2025
0;Nivel general;Nivel general y divisiones COICOP;8675.5948;1.50;43.80;GBA;Mayo - 2025
0;Nivel general;Nivel general y divisiones COICOP;8725.94;1.60;42.60;Pampeana;Mayo - 2025
0;Nivel general;Nivel general y divisiones COICOP;8664.0131;1.30;41.60;Noreste;Mayo - 2025
0;Nivel general;Nivel general y divisiones COICOP;8816.9664;1.20;44.70;Noroeste;Mayo - 2025
0;Nivel general;Nivel general y divisiones COICOP;8823.8855;1.60;43.20;Cuyo;Mayo - 2025
0;Nivel general;Nivel general y divisiones COICOP;8789.6656;1.50;47.90;Patagonia;Mayo - 2025
0;Nivel general;Nivel general y divisiones COICOP;8714.4871;1.50;43.50;Nacional;Mayo - 2025
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;9405.6624;0.40;34.10;GBA;Mayo - 2025
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;9412.2633;0.50;36.60;Pampeana;Mayo - 2025
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;8946.9347;0.70;35.80;Noreste;Mayo - 2025
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;9101.6252;0.70;35.10;Noroeste;Mayo - 2025
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;9458.5451;0.70;36.40;Cuyo;Mayo - 2025
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;9332.811;0.80;42.30;Patagonia;Mayo - 2025
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;9365.3121;0.50;35.50;Nacional;Mayo - 2025
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;6521.0607;0.50;38.00;GBA;Mayo - 2025
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;6506.5391;0.60;34.10;Pampeana;Mayo - 2025
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;6686.0147;1.00;31.40;Noreste;Mayo - 2025
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;6179.3513;0.50;31.00;Noroeste;Mayo - 2025
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;6151.7422;0.60;32.00;Cuyo;Mayo - 2025
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;6473.8706;0.90;36.60;Patagonia;Mayo - 2025
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;6477.8365;0.60;35.50;Nacional;Mayo - 2025
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;7730.1206;0.20;31.90;GBA;Mayo - 2025
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;7435.9112;1.50;33.40;Pampeana;Mayo - 2025
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;6641.6802;2.40;37.20;Noreste;Mayo - 2025
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;6863.1188;1.00;37.00;Noroeste;Mayo - 2025
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;6803.2771;1.90;37.20;Cuyo;Mayo - 2025
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;7329.2342;1.80;39.30;Patagonia;Mayo - 2025
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;7453.7558;0.90;33.50;Nacional;Mayo - 2025
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;8208.9236;2.90;74.50;GBA;Mayo - 2025
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;8097.1598;2.00;90.60;Pampeana;Mayo - 2025
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;10508.3588;1.30;105.00;Noreste;Mayo - 2025
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;11374.7563;2.60;115.50;Noroeste;Mayo - 2025
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;9700.2534;0.90;97.90;Cuyo;Mayo - 2025
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;10255.0515;3.50;114.90;Patagonia;Mayo - 2025
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;8641.5515;2.40;86.90;Nacional;Mayo - 2025
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;7444.9951;1.40;26.20;GBA;Mayo - 2025
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;7622.8662;1.50;28.00;Pampeana;Mayo - 2025
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;7512.3917;1.20;25.00;Noreste;Mayo - 2025
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;7414.7594;1.20;27.00;Noroeste;Mayo - 2025
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;7598.5848;1.70;27.50;Cuyo;Mayo - 2025
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;7995.9505;0.20;28.60;Patagonia;Mayo - 2025
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;7540.4993;1.40;27.00;Nacional;Mayo - 2025
06;Salud;Nivel general y divisiones COICOP;9435.464;2.40;47.70;GBA;Mayo - 2025
06;Salud;Nivel general y divisiones COICOP;10271.4428;3.00;44.00;Pampeana;Mayo - 2025
06;Salud;Nivel general y divisiones COICOP;10389.2369;2.50;42.60;Noreste;Mayo - 2025
06;Salud;Nivel general y divisiones COICOP;10284.9104;3.50;44.50;Noroeste;Mayo - 2025
06;Salud;Nivel general y divisiones COICOP;10599.327;2.70;39.20;Cuyo;Mayo - 2025
06;Salud;Nivel general y divisiones COICOP;10082.7793;2.50;49.80;Patagonia;Mayo - 2025
06;Salud;Nivel general y divisiones COICOP;9905.8259;2.70;45.50;Nacional;Mayo - 2025
07;Transporte;Nivel general y divisiones COICOP;8229.3297;0.50;35.20;GBA;Mayo - 2025
07;Transporte;Nivel general y divisiones COICOP;9037.234;0.30;30.20;Pampeana;Mayo - 2025
07;Transporte;Nivel general y divisiones COICOP;9790.0298;-0.30;30.60;Noreste;Mayo - 2025
07;Transporte;Nivel general y divisiones COICOP;8527.4573;-0.30;32.00;Noroeste;Mayo - 2025
07;Transporte;Nivel general y divisiones COICOP;9216.6326;1.20;31.80;Cuyo;Mayo - 2025
07;Transporte;Nivel general y divisiones COICOP;9149.5744;0.10;29.80;Patagonia;Mayo - 2025
07;Transporte;Nivel general y divisiones COICOP;8676.0013;0.40;32.60;Nacional;Mayo - 2025
08;Comunicación;Nivel general y divisiones COICOP;8052.2581;4.40;48.50;GBA;Mayo - 2025
08;Comunicación;Nivel general y divisiones COICOP;7827.637;3.90;44.30;Pampeana;Mayo - 2025
08;Comunicación;Nivel general y divisiones COICOP;7966.8208;3.90;43.60;Noreste;Mayo - 2025
08;Comunicación;Nivel general y divisiones COICOP;8285.9846;4.40;49.20;Noroeste;Mayo - 2025
08;Comunicación;Nivel general y divisiones COICOP;7198.5566;3.30;50.40;Cuyo;Mayo - 2025
08;Comunicación;Nivel general y divisiones COICOP;6838.2523;2.90;54.60;Patagonia;Mayo - 2025
08;Comunicación;Nivel general y divisiones COICOP;7889.7331;4.10;47.20;Nacional;Mayo - 2025
09;Recreación y cultura;Nivel general y divisiones COICOP;7981.1535;1.00;41.30;GBA;Mayo - 2025
09;Recreación y cultura;Nivel general y divisiones COICOP;7763.6677;2.60;48.40;Pampeana;Mayo - 2025
09;Recreación y cultura;Nivel general y divisiones COICOP;7617.9605;1.80;42.90;Noreste;Mayo - 2025
09;Recreación y cultura;Nivel general y divisiones COICOP;7635.5094;1.60;46.60;Noroeste;Mayo - 2025
09;Recreación y cultura;Nivel general y divisiones COICOP;7440.2518;2.00;39.90;Cuyo;Mayo - 2025
09;Recreación y cultura;Nivel general y divisiones COICOP;7332.1726;1.80;37.00;Patagonia;Mayo - 2025
09;Recreación y cultura;Nivel general y divisiones COICOP;7807.3673;1.70;43.80;Nacional;Mayo - 2025
10;Educación;Nivel general y divisiones COICOP;8077.8854;1.70;60.40;GBA;Mayo - 2025
10;Educación;Nivel general y divisiones COICOP;6936.1002;1.40;89.60;Pampeana;Mayo - 2025
10;Educación;Nivel general y divisiones COICOP;7191.2976;1.30;104.20;Noreste;Mayo - 2025
10;Educación;Nivel general y divisiones COICOP;8871.9175;2.70;115.50;Noroeste;Mayo - 2025
10;Educación;Nivel general y divisiones COICOP;6539.801;3.40;93.80;Cuyo;Mayo - 2025
10;Educación;Nivel general y divisiones COICOP;7251.7417;4.70;125.10;Patagonia;Mayo - 2025
10;Educación;Nivel general y divisiones COICOP;7595.3193;1.90;77.90;Nacional;Mayo - 2025
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;10350.0796;3.00;67.70;GBA;Mayo - 2025
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;10324.9771;3.50;64.30;Pampeana;Mayo - 2025
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;9679.5271;3.30;58.80;Noreste;Mayo - 2025
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;10785.5025;0.00;67.40;Noroeste;Mayo - 2025
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;11129.3484;4.20;67.90;Cuyo;Mayo - 2025
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;10898.3951;2.00;83.10;Patagonia;Mayo - 2025
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;10406.4718;3.00;66.80;Nacional;Mayo - 2025
12;Bienes y servicios varios;Nivel general y divisiones COICOP;8569.2984;3.00;42.80;GBA;Mayo - 2025
12;Bienes y servicios varios;Nivel general y divisiones COICOP;8284.1244;2.10;35.00;Pampeana;Mayo - 2025
12;Bienes y servicios varios;Nivel general y divisiones COICOP;8725.8453;1.80;31.40;Noreste;Mayo - 2025
12;Bienes y servicios varios;Nivel general y divisiones COICOP;8506.358;2.90;33.30;Noroeste;Mayo - 2025
12;Bienes y servicios varios;Nivel general y divisiones COICOP;8616.5277;2.40;34.50;Cuyo;Mayo - 2025
12;Bienes y servicios varios;Nivel general y divisiones COICOP;9176.6883;2.60;36.70;Patagonia;Mayo - 2025
12;Bienes y servicios varios;Nivel general y divisiones COICOP;8504.0579;2.60;38.10;Nacional;Mayo - 2025
Estacional;Na;Categorias;8142.7355;-2.90;18.10;GBA;Mayo - 2025
Estacional;Na;Categorias;7911.5735;-3.00;23.10;Pampeana;Mayo - 2025
Estacional;Na;Categorias;7156.4774;-2.80;22.00;Noreste;Mayo - 2025
Estacional;Na;Categorias;7400.6997;-2.80;21.60;Noroeste;Mayo - 2025
Estacional;Na;Categorias;7136.2227;-2.40;23.30;Cuyo;Mayo - 2025
Estacional;Na;Categorias;7858.8563;1.40;35.40;Patagonia;Mayo - 2025
Estacional;Na;Categorias;7899.4762;-2.70;21.10;Nacional;Mayo - 2025
Núcleo;Na;Categorias;8922.0337;2.10;45.90;GBA;Mayo - 2025
Núcleo;Na;Categorias;9054.6662;2.40;44.40;Pampeana;Mayo - 2025
Núcleo;Na;Categorias;8661.4962;2.20;40.00;Noreste;Mayo - 2025
Núcleo;Na;Categorias;8924.269;1.80;43.00;Noroeste;Mayo - 2025
Núcleo;Na;Categorias;9107.343;2.20;43.20;Cuyo;Mayo - 2025
Núcleo;Na;Categorias;8765.3855;1.60;45.30;Patagonia;Mayo - 2025
Núcleo;Na;Categorias;8957.7912;2.20;44.70;Nacional;Mayo - 2025
Regulados;Na;Categorias;8190.7889;1.60;51.40;GBA;Mayo - 2025
Regulados;Na;Categorias;8061.6444;1.00;49.50;Pampeana;Mayo - 2025
Regulados;Na;Categorias;9738.3445;0.30;61.60;Noreste;Mayo - 2025
Regulados;Na;Categorias;9413.1935;1.40;69.90;Noroeste;Mayo - 2025
Regulados;Na;Categorias;8855.2409;1.50;54.60;Cuyo;Mayo - 2025
Regulados;Na;Categorias;9446.5048;1.30;64.80;Patagonia;Mayo - 2025
Regulados;Na;Categorias;8382.4957;1.30;53.30;Nacional;Mayo - 2025
B;Na;Bienes y servicios;8970.8423;0.70;32.10;GBA;Mayo - 2025
B;Na;Bienes y servicios;9011.9013;1.10;33.70;Pampeana;Mayo - 2025
B;Na;Bienes y servicios;8608.8522;1.10;33.80;Noreste;Mayo - 2025
B;Na;Bienes y servicios;8743.479;0.80;34.80;Noroeste;Mayo - 2025
B;Na;Bienes y servicios;8843.4506;1.00;32.50;Cuyo;Mayo - 2025
B;Na;Bienes y servicios;8890.8825;0.90;35.40;Patagonia;Mayo - 2025
B;Na;Bienes y servicios;8942.4266;0.90;33.10;Nacional;Mayo - 2025
S;Na;Bienes y servicios;8244.9493;2.70;67.30;GBA;Mayo - 2025
S;Na;Bienes y servicios;8054.794;2.80;72.80;Pampeana;Mayo - 2025
S;Na;Bienes y servicios;8852.9897;2.00;75.70;Noreste;Mayo - 2025
S;Na;Bienes y servicios;9039.4403;2.60;84.30;Noroeste;Mayo - 2025
S;Na;Bienes y servicios;8775.4403;3.10;79.30;Cuyo;Mayo - 2025
S;Na;Bienes y servicios;8538.5115;3.00;94.30;Patagonia;Mayo - 2025
S;Na;Bienes y servicios;8302.8934;2.70;72.40;Nacional;Mayo - 2025
0;Nivel general;Nivel general y divisiones COICOP;8851.2214;2.00;40.60;GBA;Junio - 2025
0;Nivel general;Nivel general y divisiones COICOP;8840.1405;1.30;37.90;Pampeana;Junio - 2025
0;Nivel general;Nivel general y divisiones COICOP;8755.8305;1.10;37.10;Noreste;Junio - 2025
0;Nivel general;Nivel general y divisiones COICOP;8924.3327;1.20;39.80;Noroeste;Junio - 2025
0;Nivel general;Nivel general y divisiones COICOP;8909.2196;1.00;37.60;Cuyo;Junio - 2025
0;Nivel general;Nivel general y divisiones COICOP;8949.9232;1.80;43.50;Patagonia;Junio - 2025
0;Nivel general;Nivel general y divisiones COICOP;8855.5681;1.60;39.40;Nacional;Junio - 2025
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;9489.1665;0.90;32.40;GBA;Junio - 2025
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;9442.57;0.30;32.10;Pampeana;Junio - 2025
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;8951.1179;0.00;31.60;Noreste;Junio - 2025
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;9118.4548;0.20;31.20;Noroeste;Junio - 2025
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;9456.5907;0.00;31.00;Cuyo;Junio - 2025
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;9417.3201;0.90;37.40;Patagonia;Junio - 2025
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;9418.0826;0.60;32.30;Nacional;Junio - 2025
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;6719.8251;3.00;39.20;GBA;Junio - 2025
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;6675.8054;2.60;34.90;Pampeana;Junio - 2025
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;6816.4717;2.00;31.60;Noreste;Junio - 2025
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;6342.7083;2.60;32.40;Noroeste;Junio - 2025
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;6323.0179;2.80;33.00;Cuyo;Junio - 2025
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;6655.7035;2.80;36.90;Patagonia;Junio - 2025
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;6658.8334;2.80;36.40;Nacional;Junio - 2025
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;7721.6469;-0.10;29.40;GBA;Junio - 2025
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;7509.2643;1.00;30.10;Pampeana;Junio - 2025
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;6703.5045;0.90;33.00;Noreste;Junio - 2025
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;6992.1386;1.90;35.50;Noroeste;Junio - 2025
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;6775.1547;-0.40;31.30;Cuyo;Junio - 2025
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;7440.0028;1.50;37.10;Patagonia;Junio - 2025
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;7490.0195;0.50;30.60;Nacional;Junio - 2025
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;8559.0479;4.30;62.90;GBA;Junio - 2025
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;8360.0269;3.20;71.60;Pampeana;Junio - 2025
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;10827.4135;3.00;76.90;Noreste;Junio - 2025
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;11582.002;1.80;82.50;Noroeste;Junio - 2025
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;9726.5169;0.30;63.30;Cuyo;Junio - 2025
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;10654.732;3.90;94.20;Patagonia;Junio - 2025
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;8939.0041;3.40;69.20;Nacional;Junio - 2025
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;7600.2288;2.10;26.00;GBA;Junio - 2025
